pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-03-31 14:59:31.783332,2018-03-31 18:59:49.800000,586789.800,36.4822716705,-77.5799197063,-3.7793,0.0170,0.0550,12,4
2018-03-31 14:59:31.873156,2018-03-31 18:59:49.900000,586789.900,36.4822783873,-77.5799201358,-3.7909,0.0170,0.0560,12,4
2018-03-31 14:59:31.981379,2018-03-31 18:59:50.000000,586790.000,36.4822851694,-77.5799205766,-3.7974,0.0170,0.0560,12,4
2018-03-31 14:59:32.073021,2018-03-31 18:59:50.100000,586790.100,36.4822920773,-77.5799210083,-3.7907,0.0180,0.0570,12,4
2018-03-31 14:59:32.182435,2018-03-31 18:59:50.200000,586790.200,36.4822989691,-77.5799213936,-3.7927,0.0180,0.0570,12,4
2018-03-31 14:59:32.273144,2018-03-31 18:59:50.300000,586790.300,36.4823058547,-77.5799218357,-3.7929,0.0180,0.0580,12,4
2018-03-31 14:59:32.382887,2018-03-31 18:59:50.400000,586790.400,36.4823128279,-77.5799222759,-3.7898,0.0180,0.0580,12,4
2018-03-31 14:59:32.471740,2018-03-31 18:59:50.500000,586790.500,36.4823198309,-77.5799226914,-3.8033,0.0190,0.0590,12,4
2018-03-31 14:59:32.580667,2018-03-31 18:59:50.600000,586790.600,36.4823269161,-77.5799231498,-3.7834,0.0190,0.0600,12,4
2018-03-31 14:59:32.674286,2018-03-31 18:59:50.700000,586790.700,36.4823339657,-77.5799235470,-3.7959,0.0190,0.0600,12,4
2018-03-31 14:59:32.785702,2018-03-31 18:59:50.800000,586790.800,36.4823411149,-77.5799239540,-3.7960,0.0190,0.0610,12,4
2018-03-31 14:59:32.873957,2018-03-31 18:59:50.900000,586790.900,36.4823483169,-77.5799243898,-3.7878,0.0190,0.0610,12,4
2018-03-31 14:59:32.984199,2018-03-31 18:59:51.000000,586791.000,36.4823555088,-77.5799247790,-3.7898,0.0200,0.0620,12,4
2018-03-31 14:59:33.072738,2018-03-31 18:59:51.100000,586791.100,36.4823627060,-77.5799251472,-3.7948,0.0200,0.0620,12,4
2018-03-31 14:59:33.184897,2018-03-31 18:59:51.200000,586791.200,36.4823699926,-77.5799255153,-3.8020,0.0200,0.0620,12,4
