pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-02 18:22:51.451000,2018-06-02 22:23:10.300000,598990.300,36.0019501413,-78.9464285547,75.9182,0.0180,0.0350,9,4
2018-06-02 18:22:51.511000,2018-06-02 22:23:10.400000,598990.400,36.0019548326,-78.9464259104,75.8702,0.0190,0.0360,9,4
2018-06-02 18:22:51.601000,2018-06-02 22:23:10.500000,598990.500,36.0019598576,-78.9464231548,75.8348,0.0210,0.0370,9,4
2018-06-02 18:22:51.725000,2018-06-02 22:23:10.600000,598990.600,36.0019646877,-78.9464205195,75.8188,0.0210,0.0380,9,4
2018-06-02 18:22:51.807000,2018-06-02 22:23:10.700000,598990.700,36.0019693505,-78.9464178572,75.7663,0.0210,0.0380,9,4
2018-06-02 18:22:51.877000,2018-06-02 22:23:10.800000,598990.800,36.0019741448,-78.9464151573,75.7484,0.0220,0.0340,8,4
2018-06-02 18:22:51.981000,2018-06-02 22:23:10.900000,598990.900,36.0019789167,-78.9464124540,75.7106,0.0230,0.0350,9,4
2018-06-02 18:22:52.124000,2018-06-02 22:23:11.000000,598991.000,36.0019837581,-78.9464097120,75.6779,0.0230,0.0360,9,4
2018-06-02 18:22:52.183000,2018-06-02 22:23:11.100000,598991.100,36.0019885862,-78.9464069665,75.6457,0.0240,0.0370,9,4
2018-06-02 18:22:52.526000,2018-06-02 22:23:11.200000,598991.200,36.0019934856,-78.9464042437,75.6260,0.0240,0.0370,9,4
2018-06-02 18:22:52.606000,2018-06-02 22:23:11.300000,598991.300,36.0019983722,-78.9464014601,75.5912,0.0250,0.0380,9,4
2018-06-02 18:22:52.670000,2018-06-02 22:23:11.400000,598991.400,36.0020032542,-78.9463986386,75.5584,0.0250,0.0390,9,4
2018-06-02 18:22:52.738000,2018-06-02 22:23:11.500000,598991.500,36.0020082068,-78.9463958261,75.5331,0.0260,0.0400,9,4
2018-06-02 18:22:52.798000,2018-06-02 22:23:11.600000,598991.600,36.0020130751,-78.9463930343,75.5102,0.0270,0.0410,9,4
2018-06-02 18:22:52.898000,2018-06-02 22:23:11.700000,598991.700,36.0020180049,-78.9463902177,75.4773,0.0270,0.0410,9,4
2018-06-02 18:22:52.967000,2018-06-02 22:23:11.800000,598991.800,36.0020229915,-78.9463874402,75.4595,0.0220,0.0340,9,4
2018-06-02 18:22:53.050000,2018-06-02 22:23:11.900000,598991.900,36.0020278932,-78.9463846029,75.4278,0.0230,0.0350,9,4
2018-06-02 18:22:53.091000,2018-06-02 22:23:12.000000,598992.000,36.0020327894,-78.9463817237,75.3971,0.0230,0.0360,9,4
2018-06-02 18:22:53.183000,2018-06-02 22:23:12.100000,598992.100,36.0020377908,-78.9463788287,75.3731,0.0240,0.0370,9,4
