0.0000 44.1031 4294967295.//// -1.1217 13.7537 3.2066 -4294967295.//// 6342
0.0080 0.3733 0.0389 2.3366 18.7375 0.0199 99.9480 24510
0.0070 0.3733 0.0444 2.3366 18.7375 0.0199 99.9405 24560
0.0080 0.3733 0.0389 2.3366 18.7375 0.0199 99.9480 24610
0.0070 0.3732 0.0444 2.3349 18.7362 0.0199 99.9405 24660
0.0080 0.3732 0.0389 2.3349 18.7362 0.0199 99.9480 24710
0.0070 0.3732 0.0444 2.3349 18.7362 0.0199 99.9405 24760
0.0080 0.3732 0.0389 2.3349 18.7362 0.0199 99.9480 24810
0.0090 0.3732 0.0346 2.3349 18.7362 0.0199 99.9538 24860
0.0080 0.3732 0.0389 2.3349 18.7362 0.0199 99.9480 24910
0.0070 0.3639 0.0433 2.3328 18.7350 0.0194 99.9420 24960
0.0080 0.3639 0.0379 2.3328 18.7350 0.0194 99.9493 25010
0.0060 0.3732 0.0518 2.3316 18.7337 0.0199 99.9306 25060
0.0070 0.3732 0.0444 2.3316 18.7337 0.0199 99.9405 25110
0.0060 0.3732 0.0518 2.3316 18.7337 0.0199 99.9306 25160
0.0070 0.3732 0.0444 2.3316 18.7337 0.0199 99.9405 25210
0.0050 0.3732 0.0622 2.3316 18.7337 0.0199 99.9168 25261
0.0080 0.3732 0.0389 2.3316 18.7337 0.0199 99.9480 25311
0.0070 0.3732 0.0444 2.3299 18.7325 0.0199 99.9405 25361
0.0070 0.3732 0.0444 2.3299 18.7325 0.0199 99.9405 25411
0.0080 0.3732 0.0389 2.3299 18.7325 0.0199 99.9480 25461
0.0060 0.3638 0.0505 2.3294 18.7325 0.0194 99.9324 25511
0.0070 0.3638 0.0433 2.3294 18.7325 0.0194 99.9420 25561
0.0060 0.3731 0.0518 2.3283 18.7313 0.0199 99.9306 25611
0.0070 0.3731 0.0444 2.3283 18.7313 0.0199 99.9405 25661
0.0070 0.3731 0.0444 2.3283 18.7313 0.0199 99.9405 25711
0.0060 0.3731 0.0518 2.3266 18.7300 0.0199 99.9306 25761
0.0080 0.3731 0.0389 2.3266 18.7300 0.0199 99.9480 25811
0.0070 0.3731 0.0444 2.3266 18.7300 0.0199 99.9405 25861
0.0080 0.3731 0.0389 2.3249 18.7288 0.0199 99.9480 25911
0.0080 0.3731 0.0389 2.3249 18.7288 0.0199 99.9480 25961
0.0080 0.3731 0.0389 2.3249 18.7288 0.0199 99.9480 26011
0.0080 0.3637 0.0379 2.3244 18.7288 0.0194 99.9493 26061
0.0080 0.3637 0.0379 2.3244 18.7288 0.0194 99.9493 26111
0.0080 0.3637 0.0379 2.3244 18.7288 0.0194 99.9493 26161
0.0080 0.3731 0.0389 2.3233 18.7275 0.0199 99.9480 26211
0.0080 0.3731 0.0389 2.3233 18.7275 0.0199 99.9480 26261
0.0080 0.3730 0.0389 2.3216 18.7262 0.0199 99.9480 26311
0.0090 0.3730 0.0346 2.3216 18.7262 0.0199 99.9538 26362
0.0070 0.3730 0.0444 2.3216 18.7262 0.0199 99.9405 26412
0.0080 0.3730 0.0389 2.3216 18.7262 0.0199 99.9480 26462
0.0080 0.3730 0.0389 2.3216 18.7262 0.0199 99.9480 26512
0.0080 0.3730 0.0389 2.3216 18.7262 0.0199 99.9480 26562
0.0090 0.3730 0.0345 2.3199 18.7250 0.0199 99.9538 26612
0.0080 0.3730 0.0389 2.3199 18.7250 0.0199 99.9480 26662
0.0080 0.3730 0.0389 2.3199 18.7250 0.0199 99.9480 26712
0.0090 0.3637 0.0337 2.3194 18.7250 0.0194 99.9549 26762
0.0070 0.3637 0.0433 2.3194 18.7250 0.0194 99.9420 26812
0.0080 0.3730 0.0389 2.3183 18.7237 0.0199 99.9480 26862
0.0070 0.3730 0.0444 2.3183 18.7237 0.0199 99.9405 26912
0.0080 0.3730 0.0389 2.3183 18.7237 0.0199 99.9480 26962
0.0080 0.3730 0.0389 2.3166 18.7225 0.0199 99.9480 27012
0.0080 0.3730 0.0389 2.3166 18.7225 0.0199 99.9480 27062
0.0100 0.3730 0.0311 2.3166 18.7225 0.0199 99.9584 27112
0.0090 0.3730 0.0345 2.3166 18.7225 0.0199 99.9538 27162
0.0080 0.3730 0.0389 2.3166 18.7225 0.0199 99.9480 27212
0.0080 0.3730 0.0389 2.3166 18.7225 0.0199 99.9480 27262
0.0100 0.3636 0.0303 2.3144 18.7213 0.0194 99.9594 27312
0.0080 0.3636 0.0379 2.3144 18.7213 0.0194 99.9493 27362
0.0090 0.3729 0.0345 2.3149 18.7213 0.0199 99.9538 27412
0.0070 0.3729 0.0444 2.3149 18.7213 0.0199 99.9405 27462
0.0070 0.3729 0.0444 2.3149 18.7213 0.0199 99.9405 27513
0.0070 0.3729 0.0444 2.3133 18.7200 0.0199 99.9405 27563
0.0070 0.3729 0.0444 2.3133 18.7200 0.0199 99.9405 27613
0.0080 0.3729 0.0389 2.3133 18.7200 0.0199 99.9480 27663
0.0090 0.3729 0.0345 2.3116 18.7188 0.0199 99.9538 27713
0.0080 0.3729 0.0389 2.3116 18.7188 0.0199 99.9480 27763
0.0080 0.3729 0.0389 2.3116 18.7188 0.0199 99.9480 27813
0.0080 0.3729 0.0389 2.3116 18.7188 0.0199 99.9480 27863
0.0080 0.3729 0.0389 2.3116 18.7188 0.0199 99.9480 27913
0.0070 0.3729 0.0444 2.3116 18.7188 0.0199 99.9405 27963
0.0080 0.3635 0.0379 2.3094 18.7175 0.0194 99.9493 28013
0.0070 0.3635 0.0433 2.3094 18.7175 0.0194 99.9420 28063
0.0410 11.5141 0.2341 1.7476 17.8263 0.6459 99.6709 28113
0.0630 11.5141 0.1524 1.7476 17.8263 0.6459 99.7858 28163
0.0790 11.5141 0.1215 1.7476 17.8263 0.6459 99.8292 28213
0.0900 22.9942 0.2130 0.0339 15.9438 1.4422 99.6652 28263
0.0980 22.9942 0.1956 0.0339 15.9438 1.4422 99.6925 28313
0.1050 22.9942 0.1826 0.0339 15.9438 1.4422 99.7130 28363
0.1080 23.3213 0.1800 -0.0914 15.8263 1.4736 99.7149 28414
0.1120 23.3213 0.1736 -0.0914 15.8263 1.4736 99.7251 28465
0.4990 23.3213 0.0390 -0.0914 15.8263 1.4736 99.9383 28515
0.3440 47.6599 0.1155 -1.4653 13.1912 3.6130 99.7806 28565
0.3120 47.6599 0.1273 -1.4653 13.1912 3.6130 99.7581 28615
0.3060 23.5424 0.0641 0.7679 16.5063 1.4263 99.9026 28665
0.3080 23.5424 0.0637 0.7679 16.5063 1.4263 99.9033 28715
0.3110 23.5424 0.0631 0.7679 16.5063 1.4263 99.9042 28765
0.3130 23.3205 0.0621 0.7982 16.5413 1.4098 99.9059 28815
0.3130 23.3205 0.0621 0.7982 16.5413 1.4098 99.9059 28866
0.3120 23.3205 0.0623 0.7982 16.5413 1.4098 99.9056 28916
0.3130 23.3063 0.0621 0.7412 16.4963 1.4128 99.9057 28966
0.3140 23.3063 0.0619 0.7412 16.4963 1.4128 99.9060 29016
0.3120 23.3063 0.0623 0.7412 16.4963 1.4128 99.9054 29066
0.3110 23.3054 0.0625 0.6896 16.4550 1.4163 99.9049 29116
0.3110 23.3054 0.0625 0.6896 16.4550 1.4163 99.9049 29166
0.3110 23.3213 0.0625 0.6470 16.4200 1.4203 99.9046 29216
0.3110 23.3213 0.0625 0.6470 16.4200 1.4203 99.9046 29266
0.3100 23.3213 0.0627 0.6470 16.4200 1.4203 99.9043 29316
0.3090 23.3212 0.0629 0.6111 16.3913 1.4228 99.9038 29366
0.3100 23.3212 0.0627 0.6111 16.3913 1.4228 99.9041 29416
0.3100 23.3212 0.0627 0.6111 16.3913 1.4228 99.9041 29466
0.3100 23.3218 0.0627 0.5831 16.3687 1.4248 99.9040 29516
0.3100 23.3218 0.0627 0.5831 16.3687 1.4248 99.9040 29566
0.3090 23.3218 0.0629 0.5831 16.3687 1.4248 99.9037 29617
0.3110 23.3259 0.0625 0.5584 16.3487 1.4268 99.9042 29667
0.3100 23.3259 0.0627 0.5584 16.3487 1.4268 99.9038 29717
0.3100 23.3172 0.0627 0.5361 16.3312 1.4278 99.9038 29767
0.3110 23.3172 0.0625 0.5361 16.3312 1.4278 99.9041 29817
0.3110 23.3172 0.0625 0.5361 16.3312 1.4278 99.9041 29867
0.3100 23.3202 0.0627 0.5176 16.3162 1.4293 99.9037 29917
0.3100 23.3202 0.0627 0.5176 16.3162 1.4293 99.9037 29967
0.3090 23.3202 0.0629 0.5176 16.3162 1.4293 99.9034 30017
0.3120 23.3249 0.0623 0.5008 16.3025 1.4308 99.9042 30067
0.3110 23.3249 0.0625 0.5008 16.3025 1.4308 99.9039 30117
0.3120 23.3249 0.0623 0.5008 16.3025 1.4308 99.9042 30167
0.3110 23.3313 0.0625 0.4856 16.2900 1.4322 99.9038 30217
0.3130 23.3313 0.0621 0.4856 16.2900 1.4322 99.9044 30267
0.3110 23.3313 0.0625 0.4856 16.2900 1.4322 99.9038 30317
0.3110 23.3296 0.0625 0.4699 16.2775 1.4332 99.9037 30367
0.3110 23.3296 0.0625 0.4699 16.2775 1.4332 99.9037 30418
0.3090 23.3315 0.0629 0.4576 16.2675 1.4342 99.9030 30468
0.3120 23.3315 0.0623 0.4576 16.2675 1.4342 99.9040 30518
0.3100 23.3315 0.0627 0.4576 16.2675 1.4342 99.9033 30568
0.3100 23.3351 0.0627 0.4469 16.2588 1.4352 99.9033 30618
0.3090 23.3351 0.0630 0.4469 16.2588 1.4352 99.9030 30668
0.3100 23.3351 0.0627 0.4469 16.2588 1.4352 99.9033 30718
0.3120 23.3307 0.0623 0.4357 16.2500 1.4357 99.9039 30768
0.3110 23.3307 0.0625 0.4357 16.2500 1.4357 99.9035 30818
0.3110 23.3307 0.0625 0.4357 16.2500 1.4357 99.9035 30868
0.3100 23.3262 0.0627 0.4246 16.2412 1.4362 99.9032 30918
0.3090 23.3262 0.0629 0.4246 16.2412 1.4362 99.9029 30968
0.3090 23.3235 0.0629 0.4151 16.2337 1.4367 99.9029 31018
0.3110 23.3235 0.0625 0.4151 16.2337 1.4367 99.9035 31068
0.3100 23.3235 0.0627 0.4151 16.2337 1.4367 99.9032 31118
0.3090 23.3370 0.0630 0.4066 16.2262 1.4382 99.9028 31168
0.3080 23.3370 0.0632 0.4066 16.2262 1.4382 99.9024 31218
0.3100 23.3370 0.0628 0.4066 16.2262 1.4382 99.9031 31268
0.3100 23.3262 0.0627 0.3966 16.2188 1.4382 99.9031 31318
0.3090 23.3262 0.0629 0.3966 16.2188 1.4382 99.9028 31368
0.3080 23.3262 0.0631 0.3966 16.2188 1.4382 99.9024 31419
0.3080 23.3414 0.0632 0.3897 16.2125 1.4397 99.9023 31469
0.3090 23.3414 0.0630 0.3897 16.2125 1.4397 99.9027 31519
0.3090 23.3324 0.0629 0.3814 16.2062 1.4397 99.9027 31569
0.3080 23.3324 0.0631 0.3814 16.2062 1.4397 99.9023 31619
0.3080 23.3324 0.0631 0.3814 16.2062 1.4397 99.9023 31669
0.3070 23.3315 0.0634 0.3736 16.2000 1.4402 99.9020 31719
0.3070 23.3315 0.0634 0.3736 16.2000 1.4402 99.9020 31769
0.3080 23.3315 0.0631 0.3736 16.2000 1.4402 99.9023 31819
0.3080 23.3485 0.0632 0.3684 16.1950 1.4417 99.9022 31869
0.3080 23.3485 0.0632 0.3684 16.1950 1.4417 99.9022 31919
0.3080 23.3485 0.0632 0.3684 16.1950 1.4417 99.9022 31969
0.3070 23.3332 0.0634 0.3612 16.1900 1.4412 99.9019 32019
0.3080 23.3332 0.0632 0.3612 16.1900 1.4412 99.9022 32069
0.3080 23.3493 0.0632 0.3622 16.1900 1.4422 99.9022 32119
0.3080 23.3403 0.0632 0.3539 16.1838 1.4422 99.9022 32169
0.3080 23.3403 0.0632 0.3539 16.1838 1.4422 99.9022 32219
0.3090 23.3331 0.0629 0.3472 16.1787 1.4422 99.9025 32269
0.3080 23.3331 0.0632 0.3472 16.1787 1.4422 99.9022 32319
0.3080 23.3331 0.0632 0.3472 16.1787 1.4422 99.9022 32369
0.3070 23.3277 0.0633 0.3422 16.1750 1.4422 99.9018 32419
0.3070 23.3277 0.0633 0.3422 16.1750 1.4422 99.9018 32469
0.3070 23.3277 0.0633 0.3422 16.1750 1.4422 99.9018 32519
0.3080 23.3286 0.0631 0.3360 16.1700 1.4427 99.9021 32569
0.3060 23.3286 0.0636 0.3360 16.1700 1.4427 99.9015 32619
0.3070 23.3286 0.0633 0.3360 16.1700 1.4427 99.9018 32669
0.3060 23.3231 0.0635 0.3310 16.1663 1.4427 99.9015 32719
0.3060 23.3231 0.0635 0.3310 16.1663 1.4427 99.9015 32769
0.3070 23.3240 0.0633 0.3249 16.1612 1.4432 99.9018 32819
0.3070 23.3240 0.0633 0.3249 16.1612 1.4432 99.9018 32870
0.3070 23.3240 0.0633 0.3249 16.1612 1.4432 99.9018 32920
0.3070 23.3347 0.0634 0.3209 16.1575 1.4442 99.9017 32970
0.3070 23.3347 0.0634 0.3209 16.1575 1.4442 99.9017 33020
0.3080 23.3347 0.0632 0.3209 16.1575 1.4442 99.9020 33070
0.3070 23.3373 0.0634 0.3164 16.1537 1.4447 99.9017 33120
0.3080 23.3373 0.0632 0.3164 16.1537 1.4447 99.9020 33170
0.3070 23.3373 0.0634 0.3164 16.1537 1.4447 99.9017 33220
0.3080 23.3381 0.0632 0.3102 16.1488 1.4452 99.9020 33270
0.3080 23.3381 0.0632 0.3102 16.1488 1.4452 99.9020 33320
0.3070 23.3407 0.0634 0.3057 16.1450 1.4457 99.9016 33370
0.3070 23.3407 0.0634 0.3057 16.1450 1.4457 99.9016 33420
0.3090 23.3407 0.0630 0.3057 16.1450 1.4457 99.9023 33470
0.3070 23.3210 0.0633 0.3014 16.1425 1.4447 99.9017 33520
0.3090 23.3210 0.0629 0.3014 16.1425 1.4447 99.9023 33570
0.3080 23.3210 0.0631 0.3014 16.1425 1.4447 99.9020 33620
0.3080 23.3397 0.0632 0.2979 16.1388 1.4462 99.9019 33670
0.3080 23.3397 0.0632 0.2979 16.1388 1.4462 99.9019 33720
0.3080 23.3397 0.0632 0.2979 16.1388 1.4462 99.9019 33770
0.3060 23.3423 0.0636 0.2934 16.1350 1.4467 99.9012 33820
0.3070 23.3423 0.0634 0.2934 16.1350 1.4467 99.9015 33870
0.3070 23.3504 0.0634 0.2939 16.1350 1.4472 99.9015 33920
0.3080 23.3450 0.0632 0.2889 16.1313 1.4472 99.9018 33970
0.3080 23.3450 0.0632 0.2889 16.1313 1.4472 99.9018 34021
0.3070 23.3413 0.0634 0.2855 16.1287 1.4472 99.9015 34071
0.3070 23.3413 0.0634 0.2855 16.1287 1.4472 99.9015 34121
0.3070 23.3413 0.0634 0.2855 16.1287 1.4472 99.9015 34171
0.3080 23.3297 0.0631 0.2817 16.1262 1.4467 99.9019 34221
0.3090 23.3297 0.0629 0.2817 16.1262 1.4467 99.9022 34271
0.3070 23.3297 0.0633 0.2817 16.1262 1.4467 99.9015 34321
0.3060 23.3403 0.0636 0.2777 16.1225 1.4477 99.9012 34371
0.3080 23.3403 0.0632 0.2777 16.1225 1.4477 99.9018 34421
0.3080 23.3403 0.0632 0.2777 16.1225 1.4477 99.9018 34471
0.3080 23.3367 0.0632 0.2744 16.1200 1.4477 99.9018 34521
0.3080 23.3367 0.0632 0.2744 16.1200 1.4477 99.9018 34571
0.3080 23.3251 0.0631 0.2705 16.1175 1.4472 99.9018 34621
0.3080 23.3251 0.0631 0.2705 16.1175 1.4472 99.9018 34671
0.3080 23.3251 0.0631 0.2705 16.1175 1.4472 99.9018 34721
0.3070 23.3295 0.0633 0.2677 16.1150 1.4477 99.9015 34771
0.3080 23.3295 0.0631 0.2677 16.1150 1.4477 99.9018 34821
0.3080 23.3295 0.0631 0.2677 16.1150 1.4477 99.9018 34871
0.3080 23.3339 0.0632 0.2648 16.1125 1.4482 99.9018 34921
0.3080 23.3339 0.0632 0.2648 16.1125 1.4482 99.9018 34971
0.3080 23.3339 0.0632 0.2648 16.1125 1.4482 99.9018 35021
0.3080 23.3365 0.0632 0.2603 16.1087 1.4487 99.9017 35071
0.3080 23.3365 0.0632 0.2603 16.1087 1.4487 99.9017 35121
0.3070 23.3409 0.0634 0.2575 16.1063 1.4492 99.9014 35171
0.3070 23.3409 0.0634 0.2575 16.1063 1.4492 99.9014 35221
0.3080 23.3409 0.0632 0.2575 16.1063 1.4492 99.9017 35271
0.3080 23.3310 0.0631 0.2553 16.1050 1.4487 99.9017 35321
0.3070 23.3310 0.0634 0.2553 16.1050 1.4487 99.9014 35371
0.3080 23.3310 0.0631 0.2553 16.1050 1.4487 99.9017 35421
0.3060 23.3434 0.0636 0.2530 16.1025 1.4497 99.9010 35471
0.3070 23.3434 0.0634 0.2530 16.1025 1.4497 99.9013 35522
0.3090 23.3434 0.0630 0.2530 16.1025 1.4497 99.9020 35572
0.3080 23.3398 0.0632 0.2497 16.1000 1.4497 99.9017 35622
0.3080 23.3398 0.0632 0.2497 16.1000 1.4497 99.9017 35672
0.3080 23.3362 0.0632 0.2463 16.0975 1.4497 99.9017 35722
0.3090 23.3362 0.0630 0.2463 16.0975 1.4497 99.9020 35772
0.3080 23.3362 0.0632 0.2463 16.0975 1.4497 99.9017 35822
0.3080 23.3468 0.0632 0.2423 16.0938 1.4507 99.9016 35872
0.3070 23.3468 0.0634 0.2423 16.0938 1.4507 99.9013 35922
0.3070 23.3468 0.0634 0.2423 16.0938 1.4507 99.9013 35972
0.3090 23.3370 0.0630 0.2402 16.0925 1.4502 99.9019 36022
0.3060 23.3370 0.0636 0.2402 16.0925 1.4502 99.9010 36072
0.3080 23.3370 0.0632 0.2402 16.0925 1.4502 99.9016 36122
0.3090 23.3494 0.0630 0.2378 16.0900 1.4512 99.9019 36172
0.3090 23.3494 0.0630 0.2378 16.0900 1.4512 99.9019 36222
0.3080 23.3494 0.0632 0.2378 16.0900 1.4512 99.9016 36272
0.3090 23.3457 0.0630 0.2345 16.0875 1.4512 99.9019 36322
0.3080 23.3457 0.0632 0.2345 16.0875 1.4512 99.9016 36372
0.3080 23.3359 0.0632 0.2323 16.0863 1.4507 99.9016 36422
0.3080 23.3359 0.0632 0.2323 16.0863 1.4507 99.9016 36472
0.3080 23.3359 0.0632 0.2323 16.0863 1.4507 99.9016 36522
0.3090 23.3323 0.0629 0.2290 16.0837 1.4507 99.9019 36572
0.3080 23.3323 0.0631 0.2290 16.0837 1.4507 99.9016 36622
0.3080 23.3323 0.0631 0.2290 16.0837 1.4507 99.9016 36672
0.3090 23.3305 0.0629 0.2273 16.0825 1.4507 99.9019 36723
0.3100 23.3305 0.0627 0.2273 16.0825 1.4507 99.9022 36773
0.3080 23.3305 0.0631 0.2273 16.0825 1.4507 99.9016 36823
0.3080 23.3268 0.0631 0.2240 16.0800 1.4507 99.9016 36873
0.3080 23.3268 0.0631 0.2240 16.0800 1.4507 99.9016 36923
0.3080 23.3330 0.0632 0.2228 16.0788 1.4512 99.9016 36973
0.3090 23.3330 0.0629 0.2228 16.0788 1.4512 99.9019 37023
0.3080 23.3330 0.0632 0.2228 16.0788 1.4512 99.9016 37073
0.3080 23.3232 0.0631 0.2207 16.0775 1.4507 99.9016 37123
0.3070 23.3232 0.0633 0.2207 16.0775 1.4507 99.9013 37173
0.3070 23.3232 0.0633 0.2207 16.0775 1.4507 99.9013 37223
0.3090 23.3196 0.0629 0.2173 16.0750 1.4507 99.9019 37273
0.3060 23.3196 0.0635 0.2173 16.0750 1.4507 99.9009 37323
0.3080 23.3196 0.0631 0.2173 16.0750 1.4507 99.9016 37373
0.3070 23.3258 0.0633 0.2162 16.0737 1.4512 99.9012 37423
0.3080 23.3258 0.0631 0.2162 16.0737 1.4512 99.9016 37473
0.3080 23.3302 0.0631 0.2133 16.0713 1.4517 99.9015 37523
0.3070 23.3302 0.0633 0.2133 16.0713 1.4517 99.9012 37573
0.3070 23.3302 0.0633 0.2133 16.0713 1.4517 99.9012 37623
0.3080 23.3363 0.0632 0.2122 16.0700 1.4522 99.9015 37673
0.3080 23.3363 0.0632 0.2122 16.0700 1.4522 99.9015 37723
0.3070 23.3363 0.0634 0.2122 16.0700 1.4522 99.9012 37773
0.3090 23.3185 0.0629 0.2095 16.0688 1.4512 99.9019 37824
0.3080 23.3185 0.0631 0.2095 16.0688 1.4512 99.9016 37874
0.3080 23.3185 0.0631 0.2095 16.0688 1.4512 99.9016 37924
0.3080 23.3309 0.0631 0.2072 16.0662 1.4522 99.9015 37974
0.3080 23.3309 0.0631 0.2072 16.0662 1.4522 99.9015 38024
0.3080 23.3309 0.0631 0.2072 16.0662 1.4522 99.9015 38074
0.3080 23.3371 0.0632 0.2060 16.0650 1.4527 99.9015 38124
0.3090 23.3371 0.0630 0.2060 16.0650 1.4527 99.9018 38174
0.3080 23.3353 0.0632 0.2043 16.0637 1.4527 99.9015 38224
0.3080 23.3353 0.0632 0.2043 16.0637 1.4527 99.9015 38274
0.3070 23.3353 0.0634 0.2043 16.0637 1.4527 99.9011 38324
0.3090 23.3334 0.0629 0.2027 16.0625 1.4527 99.9018 38374
0.3080 23.3334 0.0632 0.2027 16.0625 1.4527 99.9015 38424
0.3090 23.3334 0.0629 0.2027 16.0625 1.4527 99.9018 38474
0.3090 23.3378 0.0630 0.1998 16.0600 1.4532 99.9017 38524
0.3080 23.3378 0.0632 0.1998 16.0600 1.4532 99.9014 38574
0.3080 23.3378 0.0632 0.1998 16.0600 1.4532 99.9014 38624
0.3090 23.3360 0.0630 0.1982 16.0588 1.4532 99.9017 38674
0.3080 23.3360 0.0632 0.1982 16.0588 1.4532 99.9014 38724
0.3080 23.3422 0.0632 0.1970 16.0575 1.4537 99.9014 38774
0.3090 23.3422 0.0630 0.1970 16.0575 1.4537 99.9017 38824
0.3070 23.3422 0.0634 0.1970 16.0575 1.4537 99.9011 38874
0.3080 23.3404 0.0632 0.1953 16.0562 1.4537 99.9014 38925
0.3090 23.3404 0.0630 0.1953 16.0562 1.4537 99.9017 38975
0.3090 23.3404 0.0630 0.1953 16.0562 1.4537 99.9017 39025
0.3090 23.3305 0.0629 0.1932 16.0550 1.4532 99.9017 39075
0.3090 23.3305 0.0629 0.1932 16.0550 1.4532 99.9017 39125
0.3090 23.3305 0.0629 0.1932 16.0550 1.4532 99.9017 39175
0.3080 23.3429 0.0632 0.1908 16.0525 1.4542 99.9014 39225
0.3070 23.3429 0.0634 0.1908 16.0525 1.4542 99.9010 39275
0.3090 23.3411 0.0630 0.1892 16.0513 1.4542 99.9017 39325
0.3090 23.3411 0.0630 0.1892 16.0513 1.4542 99.9017 39375
0.3100 23.3411 0.0628 0.1892 16.0513 1.4542 99.9020 39425
0.3100 23.3393 0.0628 0.1875 16.0500 1.4542 99.9020 39475
0.3080 23.3393 0.0632 0.1875 16.0500 1.4542 99.9014 39525
0.3080 23.3393 0.0632 0.1875 16.0500 1.4542 99.9014 39575
0.3080 23.3374 0.0632 0.1858 16.0487 1.4542 99.9014 39625
0.3080 23.3374 0.0632 0.1858 16.0487 1.4542 99.9014 39675
0.3070 23.3374 0.0634 0.1858 16.0487 1.4542 99.9010 39725
0.3080 23.3356 0.0632 0.1842 16.0475 1.4542 99.9014 39775
0.3080 23.3356 0.0632 0.1842 16.0475 1.4542 99.9014 39826
0.3090 23.3356 0.0630 0.1842 16.0475 1.4542 99.9017 39876
0.3080 23.3418 0.0632 0.1830 16.0462 1.4547 99.9013 39926
0.3090 23.3418 0.0630 0.1830 16.0462 1.4547 99.9016 39976
0.3090 23.3400 0.0630 0.1813 16.0450 1.4547 99.9016 40026
0.3080 23.3400 0.0632 0.1813 16.0450 1.4547 99.9013 40076
0.3080 23.3400 0.0632 0.1813 16.0450 1.4547 99.9013 40126
0.3080 23.3302 0.0631 0.1792 16.0438 1.4542 99.9014 40176
0.3090 23.3302 0.0629 0.1792 16.0438 1.4542 99.9017 40226
0.3090 23.3302 0.0629 0.1792 16.0438 1.4542 99.9017 40276
0.3080 23.3284 0.0631 0.1775 16.0425 1.4542 99.9014 40326
0.3100 23.3284 0.0627 0.1775 16.0425 1.4542 99.9020 40376
0.3080 23.3284 0.0631 0.1775 16.0425 1.4542 99.9014 40426
0.3080 23.3345 0.0632 0.1763 16.0413 1.4547 99.9013 40476
0.3100 23.3345 0.0627 0.1763 16.0413 1.4547 99.9020 40526
0.3080 23.3407 0.0632 0.1752 16.0400 1.4552 99.9013 40576
0.3100 23.3407 0.0628 0.1752 16.0400 1.4552 99.9019 40626
0.3080 23.3407 0.0632 0.1752 16.0400 1.4552 99.9013 40676
0.3080 23.3389 0.0632 0.1735 16.0387 1.4552 99.9013 40726
0.3090 23.3389 0.0630 0.1735 16.0387 1.4552 99.9016 40776
0.3100 23.3389 0.0628 0.1735 16.0387 1.4552 99.9019 40827
0.3090 23.3291 0.0629 0.1713 16.0375 1.4547 99.9016 40877
0.3090 23.3291 0.0629 0.1713 16.0375 1.4547 99.9016 40927
0.3110 23.3291 0.0625 0.1713 16.0375 1.4547 99.9023 40977
0.3080 23.3432 0.0632 0.1707 16.0362 1.4557 99.9013 41027
0.3110 23.3432 0.0626 0.1707 16.0362 1.4557 99.9022 41077
0.3100 23.3414 0.0628 0.1690 16.0350 1.4557 99.9019 41127
0.3110 23.3414 0.0626 0.1690 16.0350 1.4557 99.9022 41177
0.3100 23.3414 0.0628 0.1690 16.0350 1.4557 99.9019 41227
0.3090 23.3396 0.0630 0.1673 16.0338 1.4557 99.9016 41277
0.3090 23.3396 0.0630 0.1673 16.0338 1.4557 99.9016 41327
0.3110 23.3396 0.0626 0.1673 16.0338 1.4557 99.9022 41377
0.3090 23.3378 0.0630 0.1657 16.0325 1.4557 99.9016 41427
0.3080 23.3378 0.0632 0.1657 16.0325 1.4557 99.9013 41477
0.3100 23.3378 0.0628 0.1657 16.0325 1.4557 99.9019 41527
0.3110 23.3298 0.0625 0.1652 16.0325 1.4552 99.9022 41577
0.3090 23.3298 0.0629 0.1652 16.0325 1.4552 99.9016 41627
0.3090 23.3458 0.0630 0.1662 16.0325 1.4562 99.9015 41677
0.3100 23.3421 0.0628 0.1628 16.0300 1.4562 99.9019 41727
0.3100 23.3421 0.0628 0.1628 16.0300 1.4562 99.9019 41778
0.3110 23.3341 0.0625 0.1623 16.0300 1.4557 99.9022 41828
0.3090 23.3341 0.0630 0.1623 16.0300 1.4557 99.9016 41878
0.3090 23.3341 0.0630 0.1623 16.0300 1.4557 99.9016 41928
0.3100 23.3323 0.0627 0.1607 16.0287 1.4557 99.9019 41978
0.3090 23.3323 0.0629 0.1607 16.0287 1.4557 99.9016 42028
0.3100 23.3323 0.0627 0.1607 16.0287 1.4557 99.9019 42078
0.3080 23.3305 0.0631 0.1590 16.0275 1.4557 99.9013 42128
0.3100 23.3305 0.0627 0.1590 16.0275 1.4557 99.9019 42178
0.3090 23.3305 0.0629 0.1590 16.0275 1.4557 99.9016 42228
0.3090 23.3367 0.0630 0.1578 16.0263 1.4562 99.9015 42278
0.3090 23.3367 0.0630 0.1578 16.0263 1.4562 99.9015 42328
0.3090 23.3428 0.0630 0.1566 16.0250 1.4567 99.9015 42378
0.3100 23.3428 0.0628 0.1566 16.0250 1.4567 99.9018 42428
0.3110 23.3428 0.0626 0.1566 16.0250 1.4567 99.9021 42478
0.3100 23.3428 0.0628 0.1566 16.0250 1.4567 99.9018 42528
0.3090 23.3428 0.0630 0.1566 16.0250 1.4567 99.9015 42578
0.3110 23.3428 0.0626 0.1566 16.0250 1.4567 99.9021 42629
0.3100 23.3410 0.0628 0.1550 16.0238 1.4567 99.9018 42679
0.3100 23.3410 0.0628 0.1550 16.0238 1.4567 99.9018 42729
0.3100 23.3410 0.0628 0.1550 16.0238 1.4567 99.9018 42779
0.3080 23.3312 0.0631 0.1528 16.0225 1.4562 99.9012 42829
